417	104	4	5.93
2389	132	6	58.4
112	153	17	28.48
1291	138	5	36.47
143	147	7	8.86
111	2661	3	20.35
970	12	4	7.08
372	1665	11	166.55
1	373	43	505.23
1899	1467	4	63.39
194	2370	3	29.72
203	197	4	14.13
9	898	3	10.59
132	788	4	21.54
915	1039	3	36.78
126	219	5	9.57
144	360	3	9.39
154	261	4	12.14
674	380	3	26.51
150	666	13	104.58
136	124	9	6.92
662	117	5	22.53
101	5161	3	19.89
2445	14	4	13.01
3616	133	4	39.94
352	120	3	6.13
174	331	4	17.83
3485	247	5	71.73
105	637	9	37.96
756	176	13	124.93
119	3099	3	22.77
281	12	9	4.23
174	135	4	4.03
270	179	4	16.07
378	116	8	31.14
101	57	34	32.43
2915	101	4	19.03
119	118	31	48.2
12	1098	4	8.11
141	701	3	14.57
311	114	3	4.6
131	166	5	5.12
347	239	4	23.94
114	130	22	33.37
1693	102	8	46.32
865	381	4	40.27
133	1715	10	101.61
117	1434	4	23.89
191	154	3	4.55
161	181	6	15.83
809	322	3	26.32
646	197	5	37.85
4566	14	3	13.37
152	142	6	6.92
107	1580	5	30.68
13	6336	3	37.36
246	108	12	35.06
497	135	3	11.37
1103	1196	5	72.21
123	188	14	41.91
1628	122	7	55.48
2376	14	4	13.01
754	12	10	30.01
176	1388	4	33.92
113	415	9	39.48
123	338	3	6.46
142	556	4	19.61
601	102	5	9.55
1857	101	4	12.61
108	1743	5	33
8	937	5	24.09
371	101	57	279.24
5431	101	3	19.89
204	116	6	8.83
194	145	5	10.8
128	131	8	5.21
102	108	118	145.8
4312	822	3	49.08
6171	138	3	34.18
668	603	7	84.72
149	195	5	11.08
2086	131	3	21.21
876	936	3	35.97
159	420	3	12.25
113	234	6	11.05
12	275	19	27.4
12	335	8	5.18
101	1053	5	11.28
1204	391	3	31.25
176	362	5	26.47
1558	103	6	31.21
225	130	3	4.01
156	137	7	9.5
205	155	6	17.73
156	341	6	28.05
1051	131	5	32.71
390	147	3	10.27
116	2386	5	40.88
302	14	24	35.08
379	1170	4	43.26
149	463	3	11.68
228	117	5	7.76
283	105	7	10.84
695	103	3	5.07
132	208	4	6.59
167	104	10	4.21
1763	102	5	22.39
4717	114	3	26.22
132	327	9	41.44
9	393	3	4.94
637	148	17	145.77
586	725	3	30.79
1086	240	4	36.67
157	674	8	58.62
131	229	6	15.49
221	1701	4	40.67
12	2698	3	10.98
105	155	44	102.08
106	2245	3	16.96
1965	1012	3	42.91
150	114	27	65.41
1809	101	3	7.59
117	1509	4	24.53
101	4464	4	26.52
114	202	11	27.02
191	133	4	5.65
1251	617	3	35.35
666	103	3	4.79
101	747	6	10.81
140	861	3	15.96
3156	117	4	33.55
718	164	3	16.96
107	548	8	34.74
1792	12	4	13.08
141	466	5	24.06
12	320	8	4.38
101	866	4	5.82
146	117	38	116.13
815	103	3	6.05
118	154	9	7.96
124	546	15	103.27
2037	14	5	16.27
636	173	5	33.81
123	1163	3	15.69
362	113	6	18.98
4225	430	4	64.38
798	417	3	28.57
137	256	25	153.23
157	1012	3	18.77
137	213	23	120.2
165	161	9	25.56
661	153	5	30.3
123	6160	3	32.11
670	101	8	16.97
585	101	23	94.6
242	116	5	8.39
2507	225	4	45.03
112	2232	3	18.99
340	356	3	20.12
142	224	9	33.66
232	114	7	14.7
1624	101	7	28.9
117	483	7	30.95
155	177	5	9.87
518	118	5	19.5
287	300	3	16.93
184	421	3	14.79
13	448	6	35.76
102	228	13	13.61
2	14	35	12.47
5750	14	3	17.76
1285	201	3	24.71
149	207	6	16.46
145	916	3	16.67
333	3474	4	56.22
432	176	3	14.34
1560	14	3	4.78
994	101	4	6.67
1748	109	9	75.85
303	146	4	12.79
8	4827	3	29.01
12	1997	3	8.53
122	101	80	35.54
458	116	10	49.42
110	974	4	18.73
112	383	4	9.88
122	242	4	5.89
262	309	10	79.68
123	1677	8	70.43
106	267	7	13.31
101	561	7	10.32
527	8	3	7.17
140	167	10	25.82
108	2750	3	20.02
160	153	7	13.7
101	493	8	11.39
140	102	45	47.66
177	255	21	151
148	1327	4	28.82
12	712	6	11.1
202	112	15	43.91
1205	101	3	4.78
238	186	4	15.28
382	108	3	5.12
616	14	10	16.95
1322	12	4	9.85
266	12	10	4.93
244	353	3	16.63
151	6343	3	35.35
109	731	4	15.71
126	1111	3	15.83
3018	135	3	25.67
409	703	3	27.7
717	120	6	31.79
186	113	5	4.35
108	268	13	44.22
4227	9	4	38.42
3830	201	4	49.04
1044	12	9	32.93
121	266	4	7.26
2500	443	3	38.04
152	650	4	22
190	538	3	17.71
12	1021	4	7.4
363	274	8	64.81
323	112	5	12.03
391	556	3	25.44
129	307	5	15.35
596	286	24	303.49
106	1361	3	13.1
148	107	11	5.78
288	112	5	10.44
112	196	5	4.97
143	336	4	13.85
766	14	8	14.4
154	138	6	6.49
128	4426	4	43.96
57	513	3	16.41
178	119	7	8.69
2129	12	4	14.99
1011	12	5	11.36
148	205	5	11.72
464	14	8	5.95
1702	212	3	27.9
337	106	27	144.29
237	149	3	5.78
3734	14	3	11.24
2379	123	3	21.57
116	540	4	14.29
923	102	3	5.64
991	1062	3	37.62
216	1268	6	61.15
110	2607	4	30.2
108	1494	6	40.04
143	125	7	4.57
163	128	5	3.95
193	307	5	26.65
163	272	4	13.8
105	607	4	9.96
153	2805	4	38
121	220	11	33.48
1698	321	5	59.77
115	509	3	8.49
4559	101	3	15.46
466	623	3	27.75
117	2118	4	28.86
244	206	5	23.73
321	1939	5	62.21
164	111	7	4.07
244	153	3	6.52
742	117	5	24.04
12	868	24	148.17
105	2468	5	33.57
141	603	4	20.24
1421	380	4	45.52
101	203	63	161.46
124	779	3	12.73
1653	9	4	23.27
276	360	4	26.56
4940	12	3	20.26
425	133	8	41.33
107	1032	12	84.79
276	113	8	22.84
825	9	3	10.15
240	322	5	31.11
157	397	5	24.36
635	2836	5	77.73
115	159	27	77.38
2984	476	3	41.05
2312	171	3	27.48
5027	298	3	44.85
346	114	3	5.34
466	939	3	30.96
4742	1193	4	75.49
320	165	3	10.4
2564	104	4	25.19
168	167	3	4.24
269	125	3	4.83
117	886	4	19.1
693	109	3	9.73
934	347	17	233.72
12	2100	3	9.22
2019	626	4	55.1
783	145	4	23.11
158	124	17	40.28
569	14	8	9.47
189	308	6	33.61
101	1272	8	30.19
123	933	3	13.97
3772	13	4	44.82
384	1573	6	76.74
111	210	5	5.31
679	188	3	19.03
2883	58	3	31.05
876	573	3	32.3
117	454	13	71.71
179	181	3	5.93
9	14	310	389.76
2304	2344	5	94.8
128	161	23	76.52
1576	101	3	6.58
236	104	9	11.54
102	130	29	6.96
118	311	11	43.56
223	143	6	17.85
146	194	4	7.19
1435	1	3	27.31
135	274	4	10.28
4589	109	3	25.27
1607	101	4	11.13
1211	109	5	28.51
5497	1917	3	59.76
1600	197	5	50.06
3592	12	3	13.67
137	14	49	5.22
395	656	3	26.82
105	355	10	28
5103	103	3	24.45
1704	186	4	37.52
347	129	3	7.44
273	583	9	88.24
206	786	3	21.45
197	151	3	4.41
131	133	16	29.77
131	277	5	14.21
174	610	3	16.85
101	659	21	89.82
113	1354	7	49.66
134	694	4	20.46
101	830	15	61.74
124	189	9	20.58
16	426	11	79.63
141	246	9	35.73
161	251	3	7.95
151	2158	3	23.93
191	116	7	10.91
657	111	4	14.92
558	4496	3	46.11
1199	143	12	116.44
101	1995	3	8.19
2132	104	3	14.7
3627	118	3	24.18
159	189	18	89.84
103	694	4	8.79
639	330	3	24.87
208	321	3	14.15
570	258	4	31.37
112	620	15	98.45
335	640	3	25.06
816	124	3	13.13
249	136	4	9.29
1561	12	6	23.06
145	160	6	8.96
132	310	3	7.03
109	1364	4	21.85
733	164	7	52.25
142	526	7	41.23
141	821	3	15.75
295	170	8	43.69
119	212	5	7.05
2058	5085	3	60.43
137	2208	5	44.59
101	145	57	41.6
6105	103	3	24.45
731	173	6	45.09
713	376	4	38.45
157	208	5	13.78
5345	101	3	19.89
164	300	3	9.66
829	101	4	5.33
2612	182	4	42.37
1502	2367	3	47.52
104	570	6	17.96
388	118	5	15.31
444	102	5	6.1
102	2374	3	12.66
608	146	3	13.7
203	104	15	25.05
9	1071	3	11.88
136	1602	5	39.44
146	3516	3	28.23
432	4862	3	48.34
207	555	4	27.74
1172	9	3	12.84
2166	14	4	11.85
148	151	7	9.89
2872	475	5	77.06
113	1106	4	21.01
101	1418	4	9.93
337	105	9	22.28
345	149	49	450.02
151	5935	3	35.35
102	646	4	6.61
175	142	5	7.8
3793	12	3	13.67
2650	527	3	40.52
1928	9	4	25.05
938	9	5	23.77
3454	5483	3	65.92
1078	14	4	5.04
253	844	4	34.85
1583	122	4	25.96
320	104	6	8.81
710	343	4	37.05
109	2120	4	27.38
178	384	4	20.26
121	365	6	20.59
1086	1087	7	105.86
1507	101	4	10.5
4293	171	4	50.75
439	107	10	41.52
105	860	6	24.81
4342	2230	3	56.69
1649	101	3	7.06
104	150	72	204.88
2021	109	3	17.64
165	2626	3	27.58
471	452	6	59.86
904	1305	4	54.25
1046	1805	3	42.53
394	418	6	54.96
101	2191	6	28.54
1289	119	3	15.37
974	475	3	31.56
261	934	4	36.28
681	207	3	20.39
301	232	3	14.65
229	417	3	17.66
101	1084	3	3.99
101	980	6	14.63
322	125	4	10.3
423	208	3	16.64
135	141	6	4.6
605	130	4	18.31
113	267	6	13.74
128	101	56	18.93
725	121	3	11.63
308	123	6	18.76
128	171	8	14.33
1017	102	6	20.98
112	985	3	12.81
2840	14	3	8.62
127	106	15	5.9
174	1698	4	35.68
9	110	215	910.07
684	117	3	10.77
8	713	4	14.76
2877	9	3	20.54
222	106	10	19.83
167	324	5	23.52
203	806	4	31.08
519	9	3	7
873	106	4	15.82
3436	9	5	48.02
1464	14	3	4.38
542	114	4	14.1
159	128	17	45.6
111	911	4	18.12
218	410	5	33.77
101	2104	3	8.87
117	2938	3	22.59
2076	3700	4	76.1
425	1870	3	35.26
246	187	3	10.22
201	1273	3	24.71
101	829	6	12.31
869	101	6	13.17
124	128	26	55.93
256	139	7	24.79
235	383	3	17.04
12	423	15	33.67
241	101	17	13.51
740	8	20	151.44
151	2277	3	23.93
161	148	30	135.76
1084	174	4	30.54
12	498	11	23.48
102	1151	4	11.8
4755	183	3	34.45
1226	12	3	5.08
182	113	6	5.84
114	12	110	83.98
407	1118	10	133.26
118	2794	4	31.66
120	382	5	15.84
172	119	7	7.73
598	151	6	36.49
131	342	4	12.27
107	119	71	168.91
201	494	4	25.8
1545	9	4	22.52
2414	9	5	37.49
385	115	5	14.96
1373	14	4	6.96
176	172	3	5.06
3759	14	3	11.24
106	893	17	127.19
176	303	23	183.25
108	2642	6	53.32
152	322	3	9
229	261	5	27.37
311	101	10	7.04
107	3030	4	30.69
354	5787	3	46.48
157	742	3	16.43
155	1204	6	49.17
167	165	14	55.81
1551	6087	3	58.6
397	121	5	16.77
4114	101	4	26.52
104	1775	3	13.32
1225	174	4	31.91
2850	116	3	21.34
179	386	17	138.55
210	272	6	33.78
254	1478	3	28.87
217	614	4	29.29
12	1285	7	24.93
2685	340	4	52.01
188	103	12	8.26
12	1233	5	14
159	226	3	6.81
129	812	3	14.03
111	862	3	11.35
1127	12	4	8.5
208	12	14	4.84
17	140	5	7.74
122	614	3	10.37
13	447	4	20.52
905	113	13	96.92
344	151	4	14.72
1556	14	3	4.78
554	619	3	29.16
176	1321	3	23.06
477	117	3	8.19
176	1117	3	21.6
1778	9	4	24.11
113	122	26	33.95
677	14	21	77.04
1662	14	3	5.22
142	112	13	13.42
879	125	11	83.5
174	1747	6	59.81
1094	101	6	16.38
133	755	7	45.72
483	262	3	20.6
736	321	4	36.47
1145	101	6	17.04
109	57	7	6.99
389	116	5	15.39
101	2353	3	9.67
316	111	3	4.02
156	153	9	19.65
102	1571	4	15.05
645	756	11	151.75
3046	12	3	12.15
1523	14	8	28.88
147	1032	5	34.95
113	1501	5	32.91
294	12	14	16.01
1633	14	4	8.59
433	6021	3	48.34
1705	129	3	19.68
727	138	32	357.07
382	12	7	4.99
117	1709	5	35.24
377	1467	3	32.52
550	124	3	10.4
115	14	197	204.39
550	173	3	16.09
151	338	3	9.34
101	421	10	13.8
140	166	6	9.75
353	4688	3	41.98
257	265	3	14.9
119	351	3	5.79
139	132	9	10.44
101	1318	3	5.41
705	643	3	31.38
430	148	3	11.01
4564	109	3	25.27
374	196	4	22.16
2347	109	7	63.44
955	185	3	21.29
102	629	4	6.27
148	351	3	9.32
12	2102	3	9.22
1465	12	3	6.47
2070	14	5	16.27
154	380	3	10.71
745	12	4	4.84
209	115	33	157.64
502	12	17	52.26
193	214	6	26.97
142	993	3	17.07
426	216	11	93.46
314	115	6	16.56
2841	12	3	10.98
724	123	3	12.29
111	414	7	25.44
112	191	6	7.16
414	2284	3	36.6
678	258	13	142.69
122	356	10	43.58
108	3074	3	21.24
270	166	4	14.54
106	584	3	7.27
3147	109	4	32.07
1139	327	3	29.2
1040	354	7	81.28
2639	101	3	10.62
295	144	3	7.68
104	501	7	20.78
108	131	24	33.55
150	801	7	50.07
136	160	20	67.55
717	183	5	36.96
531	12	5	4.68
3818	1120	3	49.01
5771	263	3	43.74
333	2599	3	36.33
174	263	4	15.18
103	469	4	5.45
101	1317	4	9.41
331	109	20	100.52
1712	146	4	31.37
102	600	5	9.33
262	121	4	7.06
227	150	7	23.72
133	176	13	38.83
592	103	3	4.17
299	531	3	22.51
280	711	3	24.32
104	120	28	10.96
101	2665	3	10.62
353	705	3	26.21
151	257	3	7
121	463	8	37.53
367	210	3	15.6
301	837	4	36.97
144	1497	7	62.01
1888	14	3	5.72
555	134	3	12.09
101	545	5	4.55
140	180	6	11.88
2835	111	3	20.35
1643	111	4	23.89
134	469	6	29.7
177	143	28	136.4
369	118	17	92.27
1801	1466	4	63.39
119	428	5	17.04
1550	101	3	6.58
124	814	3	13.13
1961	114	3	18.57
101	127	117	152.23
3345	5344	3	65.92
342	104	4	4.09
101	291	14	14.38
475	182	15	130.91
1668	101	3	7.06
107	744	8	41.02
58	8	8	8.84
251	114	28	143.42
119	177	12	24.97
147	262	4	11.25
136	228	3	4.7
408	103	9	21.99
1368	138	5	37.19
186	170	6	19.29
1116	14	5	8.7
242	1624	5	53.73
157	117	79	392.88
540	135	5	25.06
3130	482	3	41.16
822	12	5	9.09
627	122	5	22.62
104	1242	5	23.06
1138	3616	4	70
627	219	4	29.7
154	207	8	28.1
1382	12	4	10.38
109	1767	3	16.39
988	262	12	143.78
195	237	3	10.43
1702	118	4	26
148	218	65	520.01
112	314	4	7.72
122	483	3	8.8
364	125	3	7.22
112	211	5	6.14
1673	402	7	95.63
2107	101	7	37.02
491	8	3	6.75
304	146	3	8
839	4376	4	71.6
132	139	7	5.66
1320	111	3	14.59
117	242	7	15.81
145	269	10	45.99
111	2162	4	27.51
400	1255	7	88.9
215	1507	3	26.94
138	164	64	376.95
102	497	6	10.87
553	250	4	30.4
431	176	3	14.34
1098	178	7	64.48
385	236	5	33.6
12	592	6	8.57
271	585	5	42.49
141	135	11	18.32
229	342	6	40.16
1069	122	3	14.4
131	167	9	18.23
131	102	66	87.4
121	758	7	40.47
105	343	4	4.51
1190	101	3	4.78
1107	118	3	14.18
1970	101	6	26.61
409	211	11	91.62
109	307	4	6.8
12	3005	6	40.52
957	118	8	52.03
1231	1553	8	135.98
3448	104	4	29.69
117	1268	3	15.19
135	243	4	8.71
1018	103	7	30.06
351	105	6	10.99
12	186	30	30.14
271	135	4	10.28
12	140	66	63.62
730	14	9	17.16
101	1054	11	44.6
250	129	6	16.79
5326	133	3	33.69
118	138	9	4.87
1031	12	3	4.05
134	981	3	16.17
118	192	6	8.09
362	14	13	12.13
246	557	5	40.14
336	122	3	5.83
765	14	8	14.4
471	1631	13	216
128	268	3	5.28
4146	149	3	30.59
104	3242	3	17.76
113	297	3	4.19
12	3852	3	13.67
628	265	8	77.2
1156	367	6	70.36
8	1050	3	12.07
287	112	5	10.44
984	829	6	81.49
104	1909	3	13.32
113	260	7	17.42
2907	725	3	44.23
1794	1087	3	42.85
289	101	18	25.44
218	112	8	16.68
289	171	3	10.4
1124	163	3	20.03
128	174	7	11.27
1296	102	8	38.31
398	3683	4	58.66
127	119	24	40.04
204	138	18	80.94
103	2279	3	13.2
538	9	4	11.76
259	173	4	14.87
407	115	5	16.12
162	172	7	18.91
3741	14	3	11.24
109	1425	3	14.91
651	1346	8	116.75
108	1072	9	60.08
173	192	4	10.73
153	4664	3	31.16
187	12	29	27.84
1117	12	4	8.11
109	158	13	16.34
792	14	10	23.14
245	122	4	5.96
8	3509	3	22.31
146	260	5	15.85
101	1103	3	4.24
134	1068	4	24.79
522	157	14	110.81
2545	825	7	126.16
135	146	10	15.85
2941	101	3	11.79
153	962	5	34.98
191	102	46	122.96
241	125	4	6.77
235	460	4	27.32
978	347	6	66.37
385	321	3	20.22
757	364	3	27.07
101	2631	3	10.62
104	896	3	8.01
120	504	3	9.09
219	152	3	5.62
1534	14	8	28.88
109	459	4	11.2
105	294	16	50.23
473	21	3	17.32
1918	12	4	13.08
101	3188	3	11.79
126	840	3	13.74
981	138	8	61.6
233	113	149	1388.95
1300	12	6	20.04
1356	285	6	68.08
162	422	3	12.64
167	279	4	15.28
263	123	3	4.49
3591	208	4	49.69
4619	778	4	70.72
403	116	4	11.15
230	1668	10	130.15
4671	5388	3	68.15
110	182	14	29.45
2636	417	3	38.5
248	354	6	42.43
517	102	4	4.83
126	194	19	75.21
163	256	4	13.21
2044	150	3	22.94
269	559	4	31.65
252	160	7	29.99
12	1709	3	7.39
12	1649	3	7.39
101	1545	5	16.41
453	119	5	17.97
101	1469	3	6.15
1724	273	4	43.39
295	126	4	9.64
496	2370	3	39.13
1030	14	7	15.51
2611	12	3	10.98
160	369	3	11.37
101	188	22	11.36
160	548	6	38.13
2367	14	4	13.01
220	489	5	36.86
501	1646	3	35.67
174	293	6	29.47
151	421	6	30.49
108	161	14	20.17
272	169	6	27.2
104	595	7	23.76
300	155	7	31.95
280	867	5	48.64
328	116	3	5.09
1332	298	3	29.42
2808	123	7	74.96
105	983	3	9.13
890	274	5	47.93
104	191	14	19.53
117	1847	5	36.37
1288	402	13	190.54
153	275	5	17.57
107	1016	10	65.66
481	12	9	15.25
200	438	4	24.35
106	234	14	37.51
1372	124	3	16.85
118	727	4	17.15
318	207	4	20.96
863	14	5	6.07
201	2069	3	28.32
138	1092	14	135.36
1215	195	3	24.11
659	12	10	26.23
166	151	6	10.9
3816	12	5	33.76
144	143	9	14.49
2779	123	3	22.59
298	787	5	47.83
209	202	4	15.04
1437	101	9	39.92
143	559	5	26.84
4823	4416	3	68.15
141	5659	3	34.67
142	633	4	20.78
853	238	6	56.43
693	12	5	7.14
176	3644	4	46.29
811	101	4	5.1
111	251	4	4.86
170	356	3	12.23
134	1241	3	18.09
202	189	4	13.44
285	194	12	83.65
844	101	4	5.33
246	1724	7	83.86
124	888	3	13.79
140	155	6	7.41
113	1975	3	18.49
440	101	6	4.5
106	229	8	13.14
108	438	7	25.76
111	3839	3	23.15
999	929	4	51.33
104	151	27	32.26
597	103	4	7.49
1610	152	3	21.55
106	3101	6	56.64
151	427	4	17.31
329	1092	4	41.06
115	392	3	6.54
183	378	5	27.77
121	230	5	8.59
157	154	6	9.57
121	117	55	146.55
4411	12	3	15.83
162	1829	4	34.77
244	263	4	20.91
542	3237	3	42.02
1751	12	3	7.39
164	14	82	105.05
505	782	17	246.73
495	124	3	9.59
858	116	6	33.37
1195	121	4	22.98
606	1387	15	261.11
363	222	3	16.26
227	1311	3	26.68
139	1126	3	17.42
104	2809	5	35.02
2626	312	5	67.2
106	433	10	39.58
112	293	4	7.06
112	177	20	56.05
3512	102	3	16.39
749	148	4	22.8
3691	123	3	25.4
2775	101	3	10.62
213	132	10	34.04
101	1419	5	14.79
237	155	3	6.56
129	144	11	16.36
101	1591	4	11.13
560	101	13	34.45
106	1126	12	86.53
154	117	41	142.91
1355	3588	4	71.57
126	250	19	93.11
794	12	5	8.47
1111	14	6	12.57
766	158	3	16.71
321	824	7	75.17
171	1295	3	22.26
3122	12	3	12.15
542	115	4	14.13
486	14	50	273.46
263	103	9	11.25
146	1208	4	27.61
1406	1892	6	101.63
611	247	7	63.09
1749	14	4	9.25
112	729	7	37.1
188	210	3	8.68
110	233	167	1607.44
108	2018	3	17.4
353	1125	3	29.59
167	206	3	6.81
420	114	4	11.29
873	107	6	29.69
563	150	3	13.32
1071	118	7	45.52
114	101	186	275.84
4486	440	4	64.9
172	118	6	5.1
105	102	132	88.54
339	125	4	10.98
762	104	4	11.54
105	167	37	94.01
4649	118	3	26.4
105	244	6	5.25
568	636	4	41.98
152	306	4	13.6
1250	373	11	151.37
4302	58	3	34.86
134	799	3	14.73
346	2274	5	64.77
152	110	17	25.32
256	138	3	5.97
144	3574	3	28.14
735	1398	3	37.53
556	154	3	14
191	178	4	11.28
21	373	26	252.99
1003	12	6	15.85
2274	754	8	136.36
101	905	5	9.24
211	152	3	5.32
307	261	4	24.01
12	243	20	23.09
102	1407	11	67.24
201	158	3	5.26
802	21	4	30.94
134	2157	3	22.42
104	652	4	10
245	102	10	8.07
109	272	6	12.4
315	225	8	56
574	155	3	14.43
117	591	3	9.71
1315	101	3	5.41
8	917	3	11.01
127	107	14	5.49
179	123	5	5.07
421	845	4	41.19
9	111	50	72.85
1270	921	5	70.36
151	1903	6	55.61
289	124	5	13.14
101	1676	3	7.06
123	359	3	6.87
111	656	4	14.92
2723	14	4	14.44
336	149	3	9.03
523	108	3	7.62
57	4635	3	34.47
138	382	17	112.19
102	268	9	8.45
102	336	28	103.47
1897	199	9	111.06
358	181	3	13.13
711	13	3	17.37
142	184	7	16.78
142	226	4	9.03
427	14	18	34.33
371	115	7	24.79
117	477	11	58.73
204	103	13	13.63
110	400	6	19.36
122	613	4	16.09
13	446	56	670.67
110	460	4	11.23
1268	102	4	12.72
122	748	7	40.01
380	121	8	32.77
344	150	9	46.99
102	174	25	26.43
113	295	5	11.17
2066	111	3	17.73
101	1833	3	7.59
2085	1130	3	43.86
347	2732	7	108.3
5495	102	3	23.03
135	222	9	31.31
1658	716	3	39.05
118	209	31	145.53
1426	109	3	14.91
118	148	43	143.46
636	114	7	35.35
322	141	4	13.08
859	231	13	146.25
146	220	22	122.45
140	607	3	13.42
273	219	5	27.19
131	431	5	20.84
105	464	5	11.16
496	126	4	15.68
445	105	3	3.87
121	961	6	36.05
329	164	13	83.72
156	324	3	9.52
120	232	10	29.48
1164	103	3	8.43
173	103	13	6.39
3150	324	3	37.33
131	294	3	6.35
105	149	50	113.85
722	14	13	34.84
2474	479	6	90.08
254	248	4	20.91
1945	322	5	62.21
280	376	9	77.43
150	124	7	4.77
685	109	13	83.16
12	395	7	5.73
535	109	3	7.95
124	112	18	15.96
134	778	3	14.32
155	6046	3	36
368	327	3	20.1
101	602	5	5.41
12	1284	3	5.39
12	1232	3	5.08
103	695	3	5.07
129	602	7	40.08
375	116	3	6.11
319	134	7	28.51
3375	101	3	13.3
198	135	7	17.62
132	210	11	38.65
491	117	4	13.37
960	12	4	6.77
249	183	3	9.83
195	4436	3	35.8
179	387	8	52
143	631	3	13.85
103	188	22	34.88
193	3137	3	31.91
904	131	3	14.95
129	241	3	4.28
103	338	6	7.4
148	105	129	538.79
150	2085	4	33.41
124	3182	4	35.29
3597	652	3	44.93
6317	134	3	33.84
1077	402	21	340.59
178	177	3	5.58
314	114	3	4.64
136	109	48	137.67
1711	102	3	9.93
136	161	9	17.39
531	101	8	12.74
164	213	4	10.76
562	776	4	43.74
128	5497	3	32.97
2147	227	5	57.86
121	276	6	15.38
124	693	4	18.32
134	188	8	19.86
350	138	4	13.43
12	1083	6	16.43
796	702	3	32.86
107	687	3	8.78
1139	207	3	24.44
58	181	3	6.48
295	145	3	7.71
2026	548	3	38.25
101	344	9	6.88
118	653	4	16.01
240	14	36	51.9
440	147	3	11.37
8	4076	4	38.68
2098	9	6	46.22
1012	133	4	24.2
202	126	5	8.16
153	108	22	41.24
382	101	11	14.19
109	797	4	16.48
479	111	3	7.29
774	101	5	7.68
121	532	7	33.89
115	300	3	4.31
131	983	8	59.44
243	384	3	17.31
299	505	5	42.26
9	10	25	203.99
105	1749	5	27.96
360	102	7	8.77
861	109	14	101.76
2253	14	3	6.94
166	120	25	80.46
623	12	15	50.13
355	129	3	7.68
