411	1050	4	20.83
1387	309	15	143.54
365	437	10	46.53
104	5629	3	9.82
195	648	4	7.21
633	372	4	14.38
486	284	53	501.36
160	1715	5	17.15
149	365	12	11.73
117	2954	3	7.41
103	611	17	6.72
1188	3263	4	48.14
504	430	3	9.21
8	4494	4	17.22
159	213	16	6.83
113	581	12	12.03
143	2460	4	13.09
319	169	10	10.57
1387	107	8	15.18
193	2474	3	12.29
417	771	3	13.41
1496	1577	3	26.5
504	474	3	10.26
103	814	21	32.58
283	191	12	18.4
3832	118	3	7.77
127	2662	3	8.8
1239	104	8	8.51
319	104	35	12.94
113	505	16	22.3
1042	211	4	12.68
782	125	10	17.59
1527	171	14	99.06
2992	575	3	29.27
1415	196	3	8.56
283	137	22	22.88
1258	240	4	16.11
4180	231	3	20.88
330	240	11	34.58
144	2174	3	7.53
207	992	3	6.95
274	286	8	16.71
241	1389	3	10.58
201	1289	4	15.64
373	5261	3	29.57
410	272	4	6.66
115	3591	3	7.48
436	650	3	10.45
2185	1261	3	28.66
158	1066	5	10.41
1296	489	4	25.53
589	193	6	13.11
274	114	42	52.18
175	915	5	13
188	132	33	19.45
446	163	9	14.62
1510	193	3	8.61
9	2664	4	12.13
16	1182	4	10.13
547	793	3	14.03
288	762	4	15.02
246	157	32	65.14
194	496	11	34.64
217	780	6	20.03
1051	161	4	7.35
13	8	63	52.66
110	121	293	320.87
274	185	12	17.91
122	953	9	16.63
668	974	7	55.41
2475	118	4	8.51
2216	202	4	19.39
9	4702	4	16.88
128	542	12	18.19
410	128	16	17.46
3474	1606	3	34.85
3722	184	3	15.33
1104	105	9	11.01
4150	108	3	8.75
232	576	11	50.43
120	1161	9	26.64
1429	103	9	8.88
372	1194	3	13.56
473	147	11	16.09
3569	152	3	11.97
433	103	28	12.21
1866	184	3	9.48
852	140	5	7.02
101	3403	5	7.09
1434	5431	3	41.58
469	192	6	12.57
2240	1567	4	44.77
1744	788	3	22.56
155	517	7	7.97
744	113	21	66.06
361	183	26	94.18
1337	120	8	21.16
1810	12	8	7.37
2394	273	3	16.75
888	257	4	13.75
882	2134	4	37.16
113	2872	4	11.49
860	223	4	11.4
315	420	5	13.18
649	1102	4	26.55
260	1346	3	12.55
2917	340	4	31.27
1231	369	3	13.71
145	228	18	9.9
321	277	13	44.64
117	252	41	53.66
225	1305	3	10.76
222	217	9	9.42
133	1043	9	24.02
1146	492	4	24.15
135	4152	3	16.99
1819	152	3	6.94
1651	110	7	15.29
1436	203	4	15.93
4442	175	3	16.27
1847	119	7	21.64
3149	212	3	16.21
112	2390	4	10.56
2336	1562	5	58.78
563	197	4	6.76
2134	912	3	25.3
209	903	4	11.38
212	5420	3	24.43
162	560	6	7.89
519	122	11	9.68
158	2356	3	8.8
206	1940	6	36.17
2512	122	5	16.96
334	553	3	7.12
3492	106	5	20.27
110	3096	4	10.2
1039	675	5	36.16
281	2103	3	15.64
756	2128	3	27.06
121	2093	4	8.34
105	1458	7	6.79
376	322	8	25.81
174	2075	3	11.55
110	2917	4	10.2
986	1456	3	22.3
137	1240	5	9.29
1021	228	3	7.89
406	644	4	15.9
873	217	4	10.94
1231	1242	6	56.87
1	1665	11	86.52
483	1309	3	17.18
1071	247	5	21.78
117	1423	6	12.68
489	1032	5	31.47
372	373	78	901.74
133	1654	4	8.01
2540	411	3	21.25
103	5228	3	8.6
108	599	13	11.99
190	2182	3	11.24
3474	333	5	48.78
549	306	3	6.7
428	411	3	7.26
577	333	4	13.13
1071	105	12	16.71
1338	212	3	9.83
1865	203	3	11.63
2125	117	4	8.77
114	58	38	8.53
366	152	13	18.18
108	810	14	24.26
1889	108	5	7.98
1637	197	4	15.23
120	569	12	16.84
3510	110	5	21.69
1134	188	6	23.04
518	1222	3	16.29
478	173	12	31.52
130	864	6	8.06
3749	12	5	9.66
2697	12	6	6.81
108	750	9	7.97
114	115	139	7.75
164	736	6	13.04
438	192	6	8.98
1590	173	3	9.34
182	14	284	18.09
505	216	4	6.67
847	12	19	25.45
120	517	10	8
1035	207	4	12.27
1684	238	3	12.23
201	2833	3	14.09
1044	698	3	17.66
144	1728	4	9.03
409	413	4	11.61
165	378	8	7.87
197	264	25	70.69
245	364	9	22.14
1267	236	6	30
1467	254	5	25.24
137	427	11	10
395	1045	5	28.4
5207	4860	3	55.08
501	1303	3	18.11
135	2870	3	9.04
167	1411	4	10.63
2309	3211	3	38.44
245	432	4	6.65
562	164	7	11.5
16	4784	3	21.28
137	479	9	10.85
1207	117	5	11.23
1740	124	6	15.28
497	5790	3	33.03
239	145	16	7.79
3908	110	3	8.76
197	136	33	23.7
1760	103	7	7.82
12	2668	6	11.59
722	129	7	7.74
3383	105	4	9.35
1816	119	4	6.71
109	511	33	88.25
192	1217	3	7.72
1704	147	3	6.76
834	103	16	14.18
687	162	6	9.99
105	181	135	132.31
172	16	22	17.31
12	4690	4	7.73
131	207	34	24.83
383	113	33	64.75
455	12	52	61.31
902	120	10	18.91
339	160	9	7.18
109	571	12	8.4
424	107	24	26.63
129	1916	4	8.2
124	213	26	7.5
480	159	7	7.24
1420	107	11	40.34
337	1894	3	15.88
113	1173	9	19.03
160	942	7	18.43
1298	739	7	64.46
535	187	9	24.68
753	125	7	7.35
146	505	8	9.81
4797	8	3	12.91
152	127	62	29.51
646	118	12	14.82
1725	476	3	19.75
8	3399	3	6.67
1623	102	9	8.88
1577	2131	3	29.59
124	316	24	27.51
118	433	14	8.61
139	1625	6	19.39
897	253	3	8.58
152	291	13	9.14
404	260	4	7.38
113	1345	6	8.95
140	1031	9	27.31
322	356	5	10.68
1085	1087	5	42.92
424	309	5	12.94
8	3263	4	12.46
1384	330	3	15.2
600	372	5	19.5
3362	384	3	23.35
571	302	3	7.08
134	611	8	8.91
173	2827	3	11.82
474	430	4	13.14
1725	372	3	17.45
3912	487	3	28.02
138	1597	6	19.46
161	132	49	21.78
4687	166	3	15.96
12	483	35	22.49
16	496	6	8.08
1155	496	4	23.99
212	726	4	9.2
147	744	20	87.59
141	121	129	119.82
500	153	8	10.51
1401	111	8	15.9
2302	166	3	10.15
137	2732	3	7.98
107	211	50	32.07
2042	130	4	9.08
126	3345	4	21.23
594	453	3	10.64
107	262	37	33.45
105	2929	4	7.1
563	5943	3	34.09
122	1724	6	14.39
1149	276	3	10.89
1329	253	3	11.02
584	296	9	40.28
343	414	4	9.52
740	295	4	14.72
110	1394	6	10.85
802	440	3	12.26
277	321	13	44.64
2398	2524	3	34.94
12	439	47	36.76
131	3023	5	22.03
261	163	16	16.59
5689	102	3	7.38
784	169	5	12.55
135	2358	3	7.01
2490	132	3	6.68
920	148	5	7.18
373	143	17	25.46
154	1519	4	9.07
532	872	3	14.23
7	8	9	6.83
1417	157	4	10
1625	1496	3	26.5
631	554	3	15.51
9	1750	4	6.82
107	2504	5	11.5
540	121	12	13.58
697	144	8	13.08
1501	211	3	10.69
3790	155	3	12.42
2251	911	4	37.53
4912	4799	3	55.08
3261	146	4	16.65
261	111	29	12.16
2058	57	3	12.34
174	118	55	26.68
121	102	433	157.03
669	127	7	7.28
281	146	17	14.82
226	128	40	45.09
157	6353	3	19.46
261	307	6	9.5
102	5710	3	7.38
631	419	3	10.5
2144	1390	3	28.62
267	627	3	6.67
206	249	9	10.51
736	989	3	19.41
157	267	12	8.12
151	358	10	10.21
986	692	3	17.27
137	987	6	9.78
2191	2578	3	34.94
216	372	13	36.88
172	604	14	52.86
669	224	5	13.16
328	123	18	13.11
388	169	8	9.01
3915	121	3	10.55
2721	489	4	33.89
338	509	3	6.8
316	899	3	10.42
145	1966	4	12.68
2528	155	3	9.76
3053	146	3	10.04
272	165	13	12.34
2966	102	5	7.59
136	187	29	12.84
1675	177	4	13.43
642	948	13	124.62
266	591	4	10.28
164	57	25	22.09
604	802	4	22.53
4067	111	3	8.84
352	137	12	7.32
1206	383	3	14.19
662	276	3	7.34
2528	327	3	19.14
352	341	10	35.8
113	3636	3	7.72
478	681	3	12.42
196	370	6	6.72
118	4250	3	9.8
101	2941	6	8.51
1216	242	3	12.27
913	239	4	12.27
4424	469	3	28.68
587	256	4	9.41
120	1078	13	45.83
1081	249	3	9.12
2793	456	3	22.98
338	458	16	89.85
290	706	4	12.21
1390	2144	3	28.62
167	3190	3	12.34
343	1074	3	11.71
188	2065	3	11.14
132	3179	3	8.69
301	2149	5	34
257	353	9	29
153	389	12	16.65
121	2914	3	8.49
201	1034	3	6.98
302	1918	3	15.5
1391	145	4	8.22
2092	110	5	10.3
2468	136	4	12.21
566	866	3	15.88
3479	117	3	15.24
122	1150	8	16.03
121	3117	3	7.08
572	511	3	11.35
435	126	11	8.94
194	1832	4	17.27
125	497	9	7.32
1195	106	8	11.47
3780	120	4	15.52
3255	113	3	14.04
251	140	20	21.58
1307	140	5	12.3
110	1960	5	9.04
606	1574	3	19.95
147	106	120	42.91
4846	103	3	8.6
295	113	23	13.15
135	916	6	9.66
201	898	4	10.19
58	149	26	15.79
363	160	10	10.35
119	135	99	27.45
120	2197	5	13.74
1578	301	3	14.4
103	1437	11	18.62
667	2093	3	23.18
240	376	18	74.86
234	245	13	24.6
211	1032	3	7.79
983	331	3	11.37
140	387	12	13.81
350	310	4	6.95
642	2159	3	23.18
237	1413	3	10.55
907	268	3	9.21
3141	353	5	46.7
404	653	3	11.32
234	297	6	6.71
169	319	10	10.57
176	707	5	11.07
170	1571	4	12.88
200	124	27	6.78
139	1187	4	8.09
831	145	6	12.08
189	1205	3	7.39
1174	110	10	22.08
620	136	12	22.45
3003	164	3	11.95
3294	110	4	12.59
176	782	17	83.34
422	176	8	11.9
3677	131	3	9.91
803	126	8	11.39
1154	147	4	8.08
200	173	18	15.49
450	151	7	6.74
103	1513	7	7.82
1253	5431	3	39.23
269	4071	3	22.7
1019	106	9	10.4
270	192	9	8.85
4397	1133	3	34.01
1112	580	3	16.68
943	113	8	10.15
114	2475	5	12.73
493	142	8	13.41
2626	133	3	7.64
4751	164	3	15.62
4494	12	4	7.73
547	117	12	13.79
1017	877	3	19.65
110	805	13	24.75
606	170	6	11.07
410	784	5	27.58
3512	117	3	8.83
252	172	14	17.14
1691	188	3	10.51
324	184	8	8.25
148	197	37	41.86
392	108	17	10.02
3656	145	3	11.88
213	210	10	9.7
302	779	5	20.59
207	480	10	29.37
2166	113	4	7.37
442	2345	5	41.71
141	1960	5	16.25
112	106	245	61.54
481	1118	3	15.95
1863	133	4	8.73
1037	199	4	12.32
102	916	17	19.63
4757	124	3	11.13
849	120	7	8.45
612	531	4	18.83
430	535	3	9.21
2353	106	6	15.89
252	12	77	13.62
1136	149	5	10.24
188	788	8	28.99
893	168	4	8.32
2663	151	3	11.67
112	308	21	7.46
1073	221	3	8
148	331	12	9.12
119	1400	7	14.1
105	3179	4	7.1
777	310	3	9.48
1251	1485	3	26.59
606	241	4	8.92
476	299	5	14
246	662	6	20.56
148	279	17	16.32
2087	333	6	58.61
239	3267	3	16.97
1192	279	4	18.66
153	1362	5	13.56
252	243	9	13.06
240	1215	4	15.61
689	117	14	27.57
417	212	5	9.61
4387	151	3	15.33
195	147	29	22.56
265	103	43	6.79
836	126	10	19.26
108	3730	3	6.76
1702	136	4	8.5
440	1133	4	22.08
290	5431	3	27.12
139	551	13	33.16
1060	122	6	7.44
1577	142	4	8.77
101	1554	11	15.6
195	216	14	15.24
4647	124	4	20.64
145	2475	3	8.31
1016	135	7	13.97
1997	1576	3	31
111	598	14	16.26
596	156	9	16.06
337	183	7	6.73
1962	12	8	7.37
8	2937	4	12.46
155	2197	3	8.04
123	628	10	11.32
111	387	23	21.59
104	6019	3	9.82
2263	221	6	38
127	2150	4	13.14
3306	1683	3	34.85
117	2613	5	25.4
3734	290	3	20.43
460	2123	3	20.85
386	983	4	19.61
112	2977	3	7.03
579	404	6	29.46
923	220	8	40.64
843	327	3	9.99
1887	2927	3	33.87
209	395	9	23.72
109	1745	5	7.15
231	239	9	11.2
1342	239	3	10.55
12	3613	5	9.66
131	2111	4	10.15
1631	402	13	132.93
320	367	6	15.13
1039	302	4	18.42
116	358	18	10.47
162	1005	6	15.34
2144	222	3	14.11
105	2076	7	13.39
154	244	15	6.91
4668	118	3	14.09
2057	159	3	7.65
3486	121	3	8.49
3492	744	5	60.02
192	962	3	6.79
183	1164	4	10.92
1167	3725	3	33.8
951	148	7	15.04
102	2358	6	7.16
221	597	4	7.69
4947	104	3	9.82
573	121	17	33.02
1270	125	8	19.49
3370	118	5	23.5
144	528	47	269.14
751	104	15	17.26
2163	3370	3	36.89
1339	1186	4	34.7
1985	165	6	29.55
644	109	13	13.83
1769	155	5	17.01
121	1579	6	15.47
203	118	42	26.85
154	102	184	20.1
1130	118	10	22.55
592	462	3	10.89
627	276	3	6.89
738	240	3	6.94
143	242	17	8.53
4233	1017	3	33.67
210	602	4	8.02
108	1441	7	13.88
335	260	6	11.37
2672	1094	3	28.95
204	1096	3	6.99
1	440	16	66.78
179	1075	5	17.74
243	107	49	43.11
113	4433	3	9.75
8	141	136	74.59
2688	157	3	10.22
117	764	9	15.71
5796	102	3	7.38
822	157	5	9.4
279	134	15	7.7
1183	101	16	16.44
143	101	374	82.3
655	8	21	45.39
1015	1121	3	21.33
605	4364	3	29.12
254	1909	3	13.23
163	204	20	12.29
359	104	52	86.65
586	127	8	8.07
130	1123	7	14.67
1082	118	8	13.1
1587	109	10	30.25
193	57	15	11.32
266	1151	3	10.54
151	1376	7	26.04
110	4187	3	8.76
1005	1	4	13.44
615	1648	3	20.27
172	1623	3	8.33
889	242	4	12.33
206	1275	6	27.78
151	1436	6	21.04
116	239	29	10.67
154	349	10	7.56
2673	365	3	19.99
2144	372	3	18.2
121	1322	6	10.34
304	1005	3	10.89
197	1720	3	10.04
426	439	3	7.86
2889	3439	3	40.03
1975	141	5	16.25
1005	107	8	8.83
1867	200	3	10.97
2767	161	3	10.64
151	1512	5	22.59
628	791	4	22.45
781	161	10	32.18
288	2764	5	37.86
710	208	4	9.24
889	101	24	22.66
154	500	7	7.03
221	139	19	10.65
2767	109	5	13.87
2063	179	4	16.48
602	104	20	17.83
3321	2000	4	61.57
360	194	6	7.57
188	4402	3	18.6
420	930	4	20.04
157	1209	4	8
853	127	11	30.02
468	177	10	20.23
304	869	3	10.62
710	155	6	9.02
1	269	19	61.08
129	2823	3	7.23
168	220	26	66.03
832	218	4	10.36
3734	2784	3	38.79
117	1021	9	18.12
222	985	3	8.16
6328	1715	3	41.58
1678	286	3	14.07
1056	222	3	8.69
530	356	3	8.37
592	251	6	21.31
683	467	3	11.67
133	330	23	43.87
155	719	5	8.35
3800	762	3	29.76
852	901	3	18.23
168	123	40	12.51
103	4770	4	11.46
145	870	14	54.6
1678	114	5	7.89
720	157	6	10.48
377	161	8	7
204	789	8	28.12
649	143	9	15.86
1722	908	3	23.27
163	509	10	18.51
269	101	80	17.71
168	179	45	103.83
179	818	5	13.88
164	1130	4	8.26
5004	8	3	12.91
3493	155	5	31.65
2014	146	4	11.23
502	530	4	17.36
4587	107	4	17.06
328	1141	5	27.12
744	948	6	46.55
4643	123	3	10.79
558	512	3	11.11
103	2716	6	12
1437	109	7	12.76
3309	946	3	31.13
1121	209	3	8.68
122	186	54	51.19
1401	1843	3	27.19
227	164	18	18.32
288	578	5	17.24
128	794	11	21.02
5574	106	3	12.16
2025	119	4	7.61
207	184	15	12.53
3590	105	4	9.35
110	940	17	48.95
1795	750	3	22.93
135	1996	5	18.11
1346	106	10	27.37
374	16	14	30.32
446	918	5	29.84
158	12	231	31.08
696	120	10	13.66
765	763	12	105.33
122	6346	3	14.99
231	2649	3	17.12
1099	183	5	16.56
213	464	5	8.23
122	336	33	67.16
165	3201	3	12.26
547	364	4	12.51
148	382	10	7.68
485	335	3	6.83
416	673	4	15.98
102	662	26	30.41
142	2548	5	24.57
678	362	4	15.78
285	1490	3	12.81
207	226	10	9.56
101	1215	16	12.85
195	513	6	11.8
156	3346	4	19.89
3171	129	4	14.3
113	759	12	27.95
111	138	135	97.89
1287	124	7	15.62
155	4540	3	14.57
275	129	17	11.3
4253	151	3	15.33
3700	105	4	9.35
103	494	24	15.38
1187	103	9	8.88
1900	210	4	19.78
223	2001	3	14.08
139	103	255	174.86
2656	117	4	11.25
129	587	12	18.94
2000	106	4	7.5
195	573	6	13.54
790	181	4	6.7
2684	207	3	14.34
111	192	45	12.67
103	562	24	21.3
590	120	10	10.44
826	207	4	10.19
2012	113	4	7.37
6032	117	3	15.24
101	1351	14	10.51
1229	656	4	27.03
1215	266	3	10.54
548	703	5	29.66
170	373	15	33.85
103	359	37	22.14
345	448	9	38.82
113	715	8	8.49
234	1263	3	10.01
169	1285	17	120.01
101	1299	11	7.14
228	1090	3	8.44
515	1712	3	19.21
149	689	6	7.08
331	319	5	9.52
345	380	5	12.43
295	436	4	8.39
1776	466	3	18.87
125	303	16	8.26
137	2531	3	7.98
313	219	6	6.74
116	3879	3	7.73
161	1045	4	7.35
102	2116	7	9.08
105	2163	5	6.63
295	360	6	14.43
153	268	14	11.06
958	461	3	15.16
707	362	5	24.5
609	234	4	8.52
251	389	6	13.61
125	243	38	43.75
116	5843	3	14.06
1668	576	3	21.92
1838	170	3	8.87
461	117	17	23.61
201	847	5	16.77
122	1543	7	16.8
213	1159	4	13.48
119	585	10	8.02
313	178	12	16.54
2496	501	5	47.66
1273	210	5	21.12
251	592	6	21.31
725	1892	3	23.6
235	822	3	7.55
147	564	9	13.78
141	940	11	34.61
536	126	8	7.11
3337	12	5	9.66
122	1619	6	13.25
202	158	19	9.37
503	1154	4	25.95
153	140	107	208.11
405	16	8	11.06
572	214	4	7.93
257	106	33	11.49
116	3743	3	7.73
2179	122	5	13.32
870	828	9	80.2
528	943	3	14.73
552	2494	5	45.72
125	12	444	109.15
1233	12	12	7.38
1730	9	5	8.53
110	1825	7	16.93
306	366	7	20.93
276	238	27	108.89
106	245	35	11.04
139	1442	4	8.64
1813	640	5	43.49
296	259	10	22.96
440	228	5	8.44
2218	333	4	29.46
140	342	11	8.36
303	1391	3	13.34
129	1299	4	6.85
1616	234	3	11.31
571	1007	3	15.79
759	454	7	52.12
1276	2608	4	43.03
276	110	32	22.03
140	138	79	90.75
190	152	29	19.68
1400	21	5	20.72
1743	108	7	15.28
134	494	9	9.1
4210	133	3	12.32
342	504	3	7.6
106	103	584	246.52
2691	117	4	11.25
630	108	13	14.27
160	119	65	19.93
332	173	14	24.39
917	106	14	30.24
140	192	33	30.66
973	122	6	6.96
2914	113	3	7.72
555	120	20	45.36
499	9	16	15.3
3085	122	3	7.19
1049	113	8	12.98
2115	12	8	10.14
362	763	3	10.63
106	168	56	10.32
2607	8	5	13.64
846	213	3	6.94
373	525	8	37.75
578	114	21	46.87
3102	101	6	8.51
1207	944	3	24.4
151	163	30	12.91
395	132	16	22.18
467	150	24	72.52
116	1512	4	8.47
206	579	10	38.14
1423	121	6	12.03
2384	163	3	9.52
125	3118	3	9.17
102	5455	3	7.38
1789	3453	4	52.67
110	3430	3	6.77
439	121	19	25.49
1191	111	7	9.94
203	1204	3	8.54
327	153	20	37.45
216	125	34	22.02
2213	102	8	19.7
2088	165	3	10.13
151	111	110	83.56
550	202	5	11.41
1423	177	4	12.07
220	102	114	190.44
900	563	10	84.28
1339	102	12	16.62
115	128	163	86.55
367	166	10	12.55
109	769	12	15.47
926	225	4	12.55
183	318	10	13.24
107	4216	3	8.55
1303	267	4	18.13
105	996	9	8.14
121	349	32	56
327	249	7	12.62
141	2151	4	11.83
291	231	7	9.96
3058	323	3	19.87
176	2311	3	11.1
196	123	30	6.64
266	141	19	15.65
1178	107	7	8.58
104	134	177	25.23
346	161	10	10.22
328	474	4	10.78
120	771	12	25.52
171	148	27	7.58
238	101	115	40.75
3232	778	3	27.27
310	112	22	11.07
903	139	9	23.13
103	6175	3	8.6
1087	125	7	13.24
111	3702	4	12.71
1374	144	4	7.24
103	4075	4	11.46
104	196	76	23.8
346	109	20	9.73
280	813	13	82.94
1937	118	4	8.51
757	802	4	24.72
727	166	5	8.38
799	177	4	7.49
117	1784	4	7.05
444	7	3	12.25
108	347	30	30.39
238	242	7	6.78
136	388	18	26.21
134	2800	6	28.11
272	352	5	8.06
1134	1035	3	21.65
300	465	5	13.15
106	2965	4	9.14
195	6074	3	23.05
466	1012	3	15.27
418	224	5	7.73
120	719	22	94.54
688	321	4	14.58
134	2852	4	13.28
140	123	76	27.41
190	107	72	50.41
234	516	6	14.85
2855	157	3	10.22
2390	1894	4	49.08
106	148	110	25.68
117	3486	4	15.48
103	1229	11	11.29
3927	174	4	29.18
4171	102	3	7.38
943	528	3	14.73
3113	118	4	11.56
2505	116	4	8.47
555	137	8	8.13
170	1151	5	15.01
779	636	3	14.92
306	383	7	20.93
113	2095	5	11.85
287	5213	3	28.13
488	1282	3	16.91
101	437	47	25.3
368	1031	3	12.75
524	1317	4	25.88
